1,3,2007053,History,GCSE,A*
1,3,2007047,History,GCSE,A*
1,3,2007141,History,GCSE,A*
1,3,2007172,History,GCSE,A*
1,3,2007084,History,GCSE,A*
1,3,2007053,Maths,GCSE,A*
1,3,2007039,Maths,GCSE,A*
1,3,2007219,Maths,GCSE,A*
1,3,2007068,Maths,GCSE,A*
1,3,2007154,Maths,GCSE,A*
1,3,2007024,Maths,GCSE,A*
1,3,2007053,Physics,GCSE,A*
1,3,2007047,Religious Studies,GCSE,A*
1,3,2007141,Religious Studies,GCSE,A*
1,3,2007084,Religious Studies,GCSE,A*
1,3,2007136,Applied Science,GCSE,B
1,3,2007007,Applied Science,GCSE,B
1,3,2007006,Applied Science,GCSE,B
1,3,2007106,Applied Science,GCSE,B
1,3,2007050,Applied Science,GCSE,B
1,3,2007100,Applied Science,GCSE,B
1,3,2007014,Applied Science,GCSE,B
1,3,2007130,Applied Science,GCSE,B
1,3,2007041,Applied Science,GCSE,B
1,3,2007191,Applied Science,GCSE,B
1,3,2008267,Applied Science,GCSE,B
1,3,2007148,Applied Science,GCSE,B
1,3,2007096,Applied Science,GCSE,B
1,3,2007125,Art,GCSE,B
1,3,2007147,Art,GCSE,B
1,3,2007203,Art,GCSE,B
1,3,2007103,Art,GCSE,B
1,3,2007045,Art,GCSE,B
1,3,2007142,Art,GCSE,B
1,3,2007173,Biology,GCSE,B
1,3,2007124,Biology,GCSE,B
1,3,2007033,Biology,GCSE,B
1,3,2007192,Biology,GCSE,B
1,3,2007147,Biology,GCSE,B
1,3,2007051,Biology,GCSE,B
1,3,2007099,Biology,GCSE,B
1,3,2007062,Biology,GCSE,B
1,3,2007139,Biology,GCSE,B
1,3,2007015,Biology,GCSE,B
1,3,2007058,Biology,GCSE,B
1,3,2007168,Biology,GCSE,B
1,3,2007140,Biology,GCSE,B
1,3,2007045,Biology,GCSE,B
1,3,2007142,Biology,GCSE,B
1,3,2007160,Biology,GCSE,B
1,3,2007125,Business Studies,GCSE,B
1,3,2007067,Business Studies,GCSE,B
1,3,2007023,Business Studies,GCSE,B
1,3,2007132,Business Studies,GCSE,B
1,3,2007139,Business Studies,GCSE,B
1,3,2007145,Business Studies,GCSE,B
1,3,2007037,Business Studies,GCSE,B
1,3,2007134,Business Studies,GCSE,B
1,3,2007160,Business Studies,GCSE,B
1,3,2007173,Chemistry,GCSE,B
1,3,2007124,Chemistry,GCSE,B
1,3,2007066,Chemistry,GCSE,B
1,3,2007004,Chemistry,GCSE,B
1,3,2007044,Chemistry,GCSE,B
1,3,2007127,Chemistry,GCSE,B
1,3,2007125,Chemistry,GCSE,B
1,3,2007147,Chemistry,GCSE,B
1,3,2007051,Chemistry,GCSE,B
1,3,2007132,Chemistry,GCSE,B
1,3,2007062,Chemistry,GCSE,B
1,3,2007015,Chemistry,GCSE,B
1,3,2007037,Chemistry,GCSE,B
1,3,2007058,Chemistry,GCSE,B
1,3,2007168,Chemistry,GCSE,B
1,3,2007045,Chemistry,GCSE,B
1,3,2007188,Chemistry,GCSE,B
1,3,2007160,Chemistry,GCSE,B
1,3,2007110,Drama,GCSE,B
1,3,2007203,Drama,GCSE,B
1,3,2007140,Drama,GCSE,B
1,3,2007118,Drama,GCSE,B
1,3,2007164,Drama,GCSE,B
1,3,2007093,English Lang,GCSE,B
1,3,2007124,English Lang,GCSE,B
1,3,2007060,English Lang,GCSE,B
1,3,2007224,English Lang,GCSE,B
1,3,2007136,English Lang,GCSE,B
1,3,2007007,English Lang,GCSE,B
1,3,2007006,English Lang,GCSE,B
1,3,2007163,English Lang,GCSE,B
1,3,2007114,English Lang,GCSE,B
1,3,2007048,English Lang,GCSE,B
1,3,2007194,English Lang,GCSE,B
1,3,2007183,English Lang,GCSE,B
1,3,2007151,English Lang,GCSE,B
1,3,2007106,English Lang,GCSE,B
1,3,2007176,English Lang,GCSE,B
1,3,2007175,English Lang,GCSE,B
1,3,2007003,English Lang,GCSE,B
1,3,2007067,English Lang,GCSE,B
1,3,2007115,English Lang,GCSE,B
1,3,2007029,English Lang,GCSE,B
1,3,2007144,English Lang,GCSE,B
1,3,2007065,English Lang,GCSE,B
1,3,2007147,English Lang,GCSE,B
1,3,2007070,English Lang,GCSE,B
1,3,2007203,English Lang,GCSE,B
1,3,2007152,English Lang,GCSE,B
1,3,2007051,English Lang,GCSE,B
1,3,2007075,English Lang,GCSE,B
1,3,2007099,English Lang,GCSE,B
1,3,2007100,English Lang,GCSE,B
1,3,2007030,English Lang,GCSE,B
1,3,2007186,English Lang,GCSE,B
1,3,2007161,English Lang,GCSE,B
1,3,2007170,English Lang,GCSE,B
1,3,2007082,English Lang,GCSE,B
1,3,2007014,English Lang,GCSE,B
1,3,2007172,English Lang,GCSE,B
1,3,2007015,English Lang,GCSE,B
1,3,2007135,English Lang,GCSE,B
1,3,2007200,English Lang,GCSE,B
1,3,2007037,English Lang,GCSE,B
1,3,2007130,English Lang,GCSE,B
1,3,2007041,English Lang,GCSE,B
1,3,2007090,English Lang,GCSE,B
1,3,2007137,English Lang,GCSE,B
1,3,2007103,English Lang,GCSE,B
1,3,2007143,English Lang,GCSE,B
1,3,2007140,English Lang,GCSE,B
1,3,2008267,English Lang,GCSE,B
1,3,2007057,English Lang,GCSE,B
